year,state,code,source,generation,price,revenue
2019,Vermont,VT,Solar Thermal and Photovoltaic,147287.0,0.273,40.209351
2019,Vermont,VT,Other Biomass,66463.0,0.066,4.386558
2019,Vermont,VT,Wind,377478.0,0.138,52.091964000000004
2019,Washington,WA,Coal,7170102.0,0.006892526102968812,49.42011519594888
2019,Washington,WA,Hydroelectric Conventional,66018323.0,0.04,2640.73292
2019,Washington,WA,Natural Gas,15728673.0,0.009863481228668942,155.13947088737203
2019,Washington,WA,Petroleum,19860.0,0.030955631399317406,0.6147788395904437
2019,Washington,WA,Solar Thermal and Photovoltaic,43728.0,0.273,11.937744
2019,Washington,WA,Other Biomass,111333.0,0.066,7.347978
2019,Washington,WA,Wind,6677261.0,0.138,921.4620180000002
2019,Wisconsin,WI,Coal,26335390.0,0.006892526102968812,181.5173630068638
2019,Wisconsin,WI,Hydroelectric Conventional,2641014.0,0.04,105.64056
2019,Wisconsin,WI,Natural Gas,20334491.0,0.009863481228668942,200.56887027303756
2019,Wisconsin,WI,Petroleum,142828.0,0.030955631399317406,4.421330921501706
2019,Wisconsin,WI,Solar Thermal and Photovoltaic,37892.0,0.273,10.344516
2019,Wisconsin,WI,Other Biomass,516083.0,0.066,34.061478
2019,Wisconsin,WI,Wind,1877809.0,0.138,259.137642
2019,West Virginia,WV,Coal,58181629.0,0.006892526102968812,401.0183965957472
2019,West Virginia,WV,Hydroelectric Conventional,1706011.0,0.04,68.24044
2019,West Virginia,WV,Natural Gas,2243354.0,0.009863481228668942,22.127280068259385
2019,West Virginia,WV,Petroleum,128386.0,0.030955631399317406,3.9742696928327645
2019,West Virginia,WV,Other Biomass,0.0,0.066,0.0
2019,West Virginia,WV,Wind,1631098.0,0.138,225.09152400000002
2019,Wyoming,WY,Coal,35375828.0,0.006892526102968812,243.82881790413498
2019,Wyoming,WY,Hydroelectric Conventional,992427.0,0.04,39.69708
2019,Wyoming,WY,Natural Gas,1029254.0,0.009863481228668942,10.152027508532424
2019,Wyoming,WY,Petroleum,43730.0,0.030955631399317406,1.3536897610921501
2019,Wyoming,WY,Solar Thermal and Photovoltaic,180138.0,0.273,49.177674
2019,Wyoming,WY,Wind,4162818.0,0.138,574.468884
2020,Alaska,AK,Coal,721789.0,0.0065513119394555045,4.7286648934676485
2020,Alaska,AK,Hydroelectric Conventional,1763947.0,0.044,77.613668
2020,Alaska,AK,Natural Gas,2640760.0,0.008191126279863481,21.630798634812287
2020,Alaska,AK,Petroleum,985802.0,0.020409556313993174,20.119781433447102
2020,Alaska,AK,Other Biomass,39065.0,0.076,2.96894
2020,Alaska,AK,Wind,128533.0,0.123,15.809559
2020,Alabama,AL,Coal,21729524.0,0.0065513119394555045,142.35689001988496
2020,Alabama,AL,Hydroelectric Conventional,13349134.0,0.044,587.361896
2020,Alabama,AL,Natural Gas,55224999.0,0.008191126279863481,452.35494061433445
2020,Alabama,AL,Petroleum,12847.0,0.020409556313993174,0.2622015699658703
2020,Alabama,AL,Solar Thermal and Photovoltaic,368742.0,0.165,60.84243
2020,Alabama,AL,Other Biomass,37305.0,0.076,2.83518
2020,Arkansas,AR,Coal,15420998.0,0.0065513119394555045,101.02776831571946
2020,Arkansas,AR,Hydroelectric Conventional,4530625.0,0.044,199.3475
2020,Arkansas,AR,Natural Gas,18307327.0,0.008191126279863481,149.95762730375426
2020,Arkansas,AR,Petroleum,44171.0,0.020409556313993174,0.9015105119453924
2020,Arkansas,AR,Solar Thermal and Photovoltaic,272148.0,0.165,44.90442
2020,Arkansas,AR,Other Biomass,78723.0,0.076,5.982948
2020,Arizona,AZ,Coal,13747253.0,0.0065513119394555045,90.06254271361551
2020,Arizona,AZ,Hydroelectric Conventional,6423600.0,0.044,282.6384
2020,Arizona,AZ,Natural Gas,50777570.0,0.008191126279863481,415.9254880546075
2020,Arizona,AZ,Petroleum,40405.0,0.020409556313993174,0.8246481228668943
2020,Arizona,AZ,Solar Thermal and Photovoltaic,5837443.0,0.165,963.178095
2020,Arizona,AZ,Other Biomass,21628.0,0.076,1.643728
2020,Arizona,AZ,Wind,644160.0,0.123,79.23168
2020,California,CA,Coal,290291.0,0.0065513119394555045,1.901786894216478
2020,California,CA,Geothermal,11366522.0,0.071,807.0230619999999
2020,California,CA,Hydroelectric Conventional,21377478.0,0.044,940.609032
2020,California,CA,Natural Gas,92046685.0,0.008191126279863481,753.9660204778157
2020,California,CA,Petroleum,43915.0,0.020409556313993174,0.8962856655290102
2020,California,CA,Solar Thermal and Photovoltaic,30272578.0,0.165,4994.97537
2020,California,CA,Other Biomass,2615054.0,0.076,198.744104
2020,California,CA,Wind,13583089.0,0.123,1670.719947
2020,Colorado,CO,Coal,19478405.0,0.0065513119394555045,127.60910723804979
2020,Colorado,CO,Hydroelectric Conventional,1668561.0,0.044,73.416684
2020,Colorado,CO,Natural Gas,18171338.0,0.008191126279863481,148.8437242320819
2020,Colorado,CO,Petroleum,-188632.0,0.020409556313993174,-3.8498954266211607
2020,Colorado,CO,Solar Thermal and Photovoltaic,1503694.0,0.165,248.10951
2020,Colorado,CO,Other Biomass,74235.0,0.076,5.64186
2020,Colorado,CO,Wind,13386228.0,0.123,1646.506044
2020,Connecticut,CT,Coal,-19082.0,0.0065513119394555045,-0.12501213442868994
2020,Connecticut,CT,Hydroelectric Conventional,325944.0,0.044,14.341536
2020,Connecticut,CT,Natural Gas,23536813.0,0.008191126279863481,192.79300750853244
2020,Connecticut,CT,Petroleum,32587.0,0.020409556313993174,0.6650862116040955
2020,Connecticut,CT,Solar Thermal and Photovoltaic,213686.0,0.165,35.25819
2020,Connecticut,CT,Other Biomass,490235.0,0.076,37.25786
2020,Connecticut,CT,Wind,12184.0,0.123,1.498632
2020,District of Columbia,DC,Natural Gas,133536.0,0.008191126279863481,1.09381023890785
2020,District of Columbia,DC,Petroleum,21.0,0.020409556313993174,0.00042860068259385666
2020,District of Columbia,DC,Solar Thermal and Photovoltaic,12695.0,0.165,2.094675
2020,District of Columbia,DC,Other Biomass,54852.0,0.076,4.168752
2020,Delaware,DE,Coal,102274.0,0.0065513119394555045,0.6700288772958723
2020,Delaware,DE,Natural Gas,4818094.0,0.008191126279863481,39.465616382252556
2020,Delaware,DE,Petroleum,8061.0,0.020409556313993174,0.16452143344709896
2020,Delaware,DE,Solar Thermal and Photovoltaic,54173.0,0.165,8.938545
2020,Delaware,DE,Other Biomass,72042.0,0.076,5.475192
2020,Delaware,DE,Wind,5179.0,0.123,0.637017
2020,Florida,FL,Coal,16597728.0,0.0065513119394555045,108.73689361423493
2020,Florida,FL,Hydroelectric Conventional,231680.0,0.044,10.19392
2020,Florida,FL,Natural Gas,189420462.0,0.008191126279863481,1551.5669242320819
2020,Florida,FL,Petroleum,1702037.0,0.020409556313993174,34.73782
2020,Florida,FL,Solar Thermal and Photovoltaic,6509602.0,0.165,1074.08433
2020,Florida,FL,Other Biomass,2070851.0,0.076,157.384676
2020,Georgia,GA,Coal,13913935.0,0.0065513119394555045,91.15452849030783
2020,Georgia,GA,Hydroelectric Conventional,4662575.0,0.044,205.1533
2020,Georgia,GA,Natural Gas,59175026.0,0.008191126279863481,484.7101105802048
2020,Georgia,GA,Petroleum,206521.0,0.020409556313993174,4.215001979522184
2020,Georgia,GA,Solar Thermal and Photovoltaic,3780137.0,0.165,623.722605
2020,Georgia,GA,Other Biomass,321667.0,0.076,24.446692
2020,Hawaii,HI,Coal,1165147.0,0.0065513119394555045,7.633241452320763
2020,Hawaii,HI,Geothermal,9640.0,0.071,0.6844399999999999
2020,Hawaii,HI,Hydroelectric Conventional,98820.0,0.044,4.34808
2020,Hawaii,HI,Petroleum,6149205.0,0.020409556313993174,125.5025457337884
2020,Hawaii,HI,Solar Thermal and Photovoltaic,484030.0,0.165,79.86495
2020,Hawaii,HI,Other Biomass,256221.0,0.076,19.472796
2020,Hawaii,HI,Wind,592238.0,0.123,72.845274
2020,Iowa,IA,Coal,14146835.0,0.0065513119394555045,92.68032904100701
2020,Iowa,IA,Hydroelectric Conventional,1025215.0,0.044,45.10946
2020,Iowa,IA,Natural Gas,7036824.0,0.008191126279863481,57.63951399317406
2020,Iowa,IA,Petroleum,111111.0,0.020409556313993174,2.2677262116040957
2020,Iowa,IA,Solar Thermal and Photovoltaic,22082.0,0.165,3.64353
2020,Iowa,IA,Other Biomass,199395.0,0.076,15.15402
2020,Iowa,IA,Wind,34182302.0,0.123,4204.423146
2020,Idaho,ID,Coal,20044.0,0.0065513119394555045,0.13131449651444613
2020,Idaho,ID,Geothermal,90572.0,0.071,6.430611999999999
2020,Idaho,ID,Hydroelectric Conventional,9508113.0,0.044,418.356972
2020,Idaho,ID,Natural Gas,4157098.0,0.008191126279863481,34.05131467576792
2020,Idaho,ID,Petroleum,34.0,0.020409556313993174,0.0006939249146757679
2020,Idaho,ID,Solar Thermal and Photovoltaic,565601.0,0.165,93.324165
2020,Idaho,ID,Other Biomass,115384.0,0.076,8.769184
2020,Idaho,ID,Wind,2770570.0,0.123,340.78011
2020,Illinois,IL,Coal,31237857.0,0.0065513119394555045,204.6489455271037
2020,Illinois,IL,Hydroelectric Conventional,134981.0,0.044,5.939164
2020,Illinois,IL,Natural Gas,24516138.0,0.008191126279863481,200.81478225255972
2020,Illinois,IL,Petroleum,30312.0,0.020409556313993174,0.618654470989761
2020,Illinois,IL,Solar Thermal and Photovoltaic,78945.0,0.165,13.025925
2020,Illinois,IL,Other Biomass,391023.0,0.076,29.717748
2020,Illinois,IL,Wind,16225940.0,0.123,1995.79062
2020,Indiana,IN,Coal,47772885.0,0.0065513119394555045,312.97507188273477
2020,Indiana,IN,Hydroelectric Conventional,270739.0,0.044,11.912516
2020,Indiana,IN,Natural Gas,32084576.0,0.008191126279863481,262.80881365187713
2020,Indiana,IN,Petroleum,113473.0,0.020409556313993174,2.3159335836177473
2020,Indiana,IN,Solar Thermal and Photovoltaic,358753.0,0.165,59.194245
2020,Indiana,IN,Other Biomass,447504.0,0.076,34.010304
2020,Indiana,IN,Wind,6287548.0,0.123,773.368404
2020,Kansas,KS,Coal,16959839.0,0.0065513119394555045,111.1091957319431
2020,Kansas,KS,Hydroelectric Conventional,32402.0,0.044,1.425688
2020,Kansas,KS,Natural Gas,2802164.0,0.008191126279863481,22.952879180887372
2020,Kansas,KS,Petroleum,74857.0,0.020409556313993174,1.527798156996587
2020,Kansas,KS,Solar Thermal and Photovoltaic,57675.0,0.165,9.516375
2020,Kansas,KS,Other Biomass,63698.0,0.076,4.841048
2020,Kansas,KS,Wind,23963744.0,0.123,2947.540512
2020,Kentucky,KY,Coal,43638313.0,0.0065513119394555045,285.8882009745964
2020,Kentucky,KY,Hydroelectric Conventional,5005493.0,0.044,220.241692
2020,Kentucky,KY,Natural Gas,14384495.0,0.008191126279863481,117.82521501706485
2020,Kentucky,KY,Petroleum,57217.0,0.020409556313993174,1.1677735836177476
2020,Kentucky,KY,Solar Thermal and Photovoltaic,42832.0,0.165,7.06728
2020,Kentucky,KY,Other Biomass,114463.0,0.076,8.699188
2020,Louisiana,LA,Coal,3918424.0,0.0065513119394555045,25.670817935048998
2020,Louisiana,LA,Hydroelectric Conventional,1203744.0,0.044,52.964736
2020,Louisiana,LA,Natural Gas,70781546.0,0.008191126279863481,579.7805815699659
2020,Louisiana,LA,Petroleum,3428732.0,0.020409556313993174,69.97889883959044
2020,Louisiana,LA,Solar Thermal and Photovoltaic,39360.0,0.165,6.4944
2020,Louisiana,LA,Other Biomass,56717.0,0.076,4.310492
2020,Massachusetts,MA,Coal,0.0,0.0065513119394555045,0.0
2020,Massachusetts,MA,Hydroelectric Conventional,843677.0,0.044,37.121788
2020,Massachusetts,MA,Natural Gas,14177406.0,0.008191126279863481,116.1289228668942
2020,Massachusetts,MA,Petroleum,36111.0,0.020409556313993174,0.7370094880546075
2020,Massachusetts,MA,Solar Thermal and Photovoltaic,1404276.0,0.165,231.70554
2020,Massachusetts,MA,Other Biomass,901708.0,0.076,68.529808
2020,Massachusetts,MA,Wind,238275.0,0.123,29.307825
2020,Maryland,MD,Coal,3359560.0,0.0065513119394555045,22.009525539317135
2020,Maryland,MD,Hydroelectric Conventional,1696803.0,0.044,74.659332
2020,Maryland,MD,Natural Gas,14091720.0,0.008191126279863481,115.42705802047782
2020,Maryland,MD,Petroleum,70379.0,0.020409556313993174,1.4364041638225256
2020,Maryland,MD,Solar Thermal and Photovoltaic,527235.0,0.165,86.993775
2020,Maryland,MD,Other Biomass,327069.0,0.076,24.857244
2020,Maryland,MD,Wind,545676.0,0.123,67.118148
2020,Maine,ME,Coal,55480.0,0.0065513119394555045,0.3634667864009914
2020,Maine,ME,Hydroelectric Conventional,3158195.0,0.044,138.96058
2020,Maine,ME,Natural Gas,1904202.0,0.008191126279863481,15.5975590443686
2020,Maine,ME,Petroleum,36914.0,0.020409556313993174,0.753398361774744
2020,Maine,ME,Solar Thermal and Photovoltaic,27699.0,0.165,4.570335
2020,Maine,ME,Other Biomass,113545.0,0.076,8.62942
2020,Maine,ME,Wind,2395141.0,0.123,294.602343
2020,Michigan,MI,Coal,27961029.0,0.0065513119394555045,183.1814231271616
2020,Michigan,MI,Hydroelectric Conventional,1713341.0,0.044,75.387004
2020,Michigan,MI,Natural Gas,36433839.0,0.008191126279863481,298.434176109215
2020,Michigan,MI,Petroleum,933672.0,0.020409556313993174,19.055831262798634
2020,Michigan,MI,Solar Thermal and Photovoltaic,155168.0,0.165,25.60272
2020,Michigan,MI,Other Biomass,982225.0,0.076,74.6491
2020,Michigan,MI,Wind,6735092.0,0.123,828.416316
2020,Minnesota,MN,Coal,14037834.0,0.0065513119394555045,91.96622948829442
2020,Minnesota,MN,Hydroelectric Conventional,1001844.0,0.044,44.081136
2020,Minnesota,MN,Natural Gas,11814994.0,0.008191126279863481,96.77810784982934
2020,Minnesota,MN,Petroleum,29964.0,0.020409556313993174,0.6115519453924914
2020,Minnesota,MN,Solar Thermal and Photovoltaic,1633640.0,0.165,269.5506
2020,Minnesota,MN,Other Biomass,343528.0,0.076,26.108128
2020,Minnesota,MN,Wind,11831137.0,0.123,1455.229851
2020,Missouri,MO,Coal,51755690.0,0.0065513119394555045,339.0676698317578
2020,Missouri,MO,Hydroelectric Conventional,1879405.0,0.044,82.69382
2020,Missouri,MO,Natural Gas,7560737.0,0.008191126279863481,61.93095153583617
2020,Missouri,MO,Petroleum,80803.0,0.020409556313993174,1.6491533788395905
2020,Missouri,MO,Solar Thermal and Photovoltaic,100745.0,0.165,16.622925
2020,Missouri,MO,Other Biomass,83144.0,0.076,6.318944
2020,Missouri,MO,Wind,3345102.0,0.123,411.447546
2020,Mississippi,MS,Coal,4593525.0,0.0065513119394555045,30.093615176687344
2020,Mississippi,MS,Natural Gas,53661603.0,0.008191126279863481,439.54896655290105
2020,Mississippi,MS,Petroleum,8395.0,0.020409556313993174,0.1713382252559727
2020,Mississippi,MS,Solar Thermal and Photovoltaic,430117.0,0.165,70.969305
2020,Mississippi,MS,Other Biomass,15559.0,0.076,1.182484
2020,Montana,MT,Coal,8490284.0,0.0065513119394555045,55.62249893856804
2020,Montana,MT,Hydroelectric Conventional,10747535.0,0.044,472.89154
2020,Montana,MT,Natural Gas,290796.0,0.008191126279863481,2.381946757679181
2020,Montana,MT,Petroleum,457211.0,0.020409556313993174,9.331473651877133
2020,Montana,MT,Solar Thermal and Photovoltaic,32701.0,0.165,5.395665
2020,Montana,MT,Other Biomass,11994.0,0.076,0.911544
2020,Montana,MT,Wind,3058580.0,0.123,376.20534
2020,North Carolina,NC,Coal,20793289.0,0.0065513119394555045,136.22332248624883
2020,North Carolina,NC,Hydroelectric Conventional,7957492.0,0.044,350.129648
2020,North Carolina,NC,Natural Gas,41401321.0,0.008191126279863481,339.12344846416386
2020,North Carolina,NC,Petroleum,116591.0,0.020409556313993174,2.379570580204778
2020,North Carolina,NC,Solar Thermal and Photovoltaic,8273753.0,0.165,1365.169245
2020,North Carolina,NC,Other Biomass,640690.0,0.076,48.69244
2020,North Carolina,NC,Wind,546267.0,0.123,67.190841
2020,North Dakota,ND,Coal,24496807.0,0.0065513119394555045,160.48622417763718
2020,North Dakota,ND,Hydroelectric Conventional,2450395.0,0.044,107.81738
2020,North Dakota,ND,Natural Gas,1488431.0,0.008191126279863481,12.19192627986348
2020,North Dakota,ND,Petroleum,30702.0,0.020409556313993174,0.6266141979522185
2020,North Dakota,ND,Other Biomass,519.0,0.076,0.039444
2020,North Dakota,ND,Wind,13633854.0,0.123,1676.964042
2020,Nebraska,NE,Coal,18788647.0,0.0065513119394555045,123.09028741731484
2020,Nebraska,NE,Hydroelectric Conventional,1390089.0,0.044,61.163916
2020,Nebraska,NE,Natural Gas,1208709.0,0.008191126279863481,9.900688054607508
2020,Nebraska,NE,Petroleum,14034.0,0.020409556313993174,0.2864277133105802
2020,Nebraska,NE,Solar Thermal and Photovoltaic,53608.0,0.165,8.84532
2020,Nebraska,NE,Other Biomass,89701.0,0.076,6.817276
2020,Nebraska,NE,Wind,9115342.0,0.123,1121.187066
2020,New Hampshire,NH,Coal,128482.0,0.0065513119394555045,0.8417256606051221
2020,New Hampshire,NH,Hydroelectric Conventional,1228270.0,0.044,54.04388
2020,New Hampshire,NH,Natural Gas,3638012.0,0.008191126279863481,29.799415699658702
2020,New Hampshire,NH,Petroleum,41688.0,0.020409556313993174,0.8508335836177474
2020,New Hampshire,NH,Solar Thermal and Photovoltaic,3873.0,0.165,0.639045
2020,New Hampshire,NH,Other Biomass,132671.0,0.076,10.082996
2020,New Hampshire,NH,Wind,524872.0,0.123,64.559256
2020,New Jersey,NJ,Coal,916718.0,0.0065513119394555045,6.005705578513771
2020,New Jersey,NJ,Hydroelectric Conventional,15356.0,0.044,0.675664
2020,New Jersey,NJ,Natural Gas,30630982.0,0.008191126279863481,250.90224163822526
2020,New Jersey,NJ,Petroleum,66592.0,0.020409556313993174,1.3591131740614335
2020,New Jersey,NJ,Solar Thermal and Photovoltaic,1305029.0,0.165,215.329785
2020,New Jersey,NJ,Other Biomass,736250.0,0.076,55.955
2020,New Jersey,NJ,Wind,20014.0,0.123,2.461722
2020,New Mexico,NM,Coal,12788184.0,0.0065513119394555045,83.77938252315386
2020,New Mexico,NM,Geothermal,53279.0,0.071,3.7828089999999994
2020,New Mexico,NM,Hydroelectric Conventional,202708.0,0.044,8.919152
2020,New Mexico,NM,Natural Gas,12001908.0,0.008191126279863481,98.30914402730376
2020,New Mexico,NM,Petroleum,32517.0,0.020409556313993174,0.663657542662116
2020,New Mexico,NM,Solar Thermal and Photovoltaic,1748602.0,0.165,288.51933
2020,New Mexico,NM,Other Biomass,24972.0,0.076,1.897872
2020,New Mexico,NM,Wind,7224177.0,0.123,888.573771
2020,Nevada,NV,Coal,1953201.0,0.0065513119394555045,12.796029031456431
2020,Nevada,NV,Geothermal,3800921.0,0.071,269.865391
2020,Nevada,NV,Hydroelectric Conventional,1923366.0,0.044,84.628104
2020,Nevada,NV,Natural Gas,26801321.0,0.008191126279863481,219.533004778157
2020,Nevada,NV,Petroleum,6265.0,0.020409556313993174,0.12786587030716723
2020,Nevada,NV,Solar Thermal and Photovoltaic,5534819.0,0.165,913.245135
2020,Nevada,NV,Other Biomass,54244.0,0.076,4.122544
2020,Nevada,NV,Wind,324803.0,0.123,39.950769
2020,New York,NY,Coal,143692.0,0.0065513119394555045,0.9413711152042403
2020,New York,NY,Hydroelectric Conventional,29549882.0,0.044,1300.194808
2020,New York,NY,Natural Gas,52965593.0,0.008191126279863481,433.8478607508532
2020,New York,NY,Petroleum,349651.0,0.020409556313993174,7.136221774744027
2020,New York,NY,Solar Thermal and Photovoltaic,839958.0,0.165,138.59307
2020,New York,NY,Other Biomass,1496230.0,0.076,113.71348
2020,New York,NY,Wind,4521726.0,0.123,556.172298
2020,Ohio,OH,Coal,45008596.0,0.0065513119394555045,294.8653523529292
2020,Ohio,OH,Hydroelectric Conventional,374222.0,0.044,16.465767999999997
2020,Ohio,OH,Natural Gas,52381593.0,0.008191126279863481,429.06424300341297
2020,Ohio,OH,Petroleum,1174405.0,0.020409556313993174,23.969084982935154
2020,Ohio,OH,Solar Thermal and Photovoltaic,163611.0,0.165,26.995815
2020,Ohio,OH,Other Biomass,427534.0,0.076,32.492584
2020,Ohio,OH,Wind,2289139.0,0.123,281.564097
2020,Oklahoma,OK,Coal,5937510.0,0.0065513119394555045,38.898480153636456
2020,Oklahoma,OK,Hydroelectric Conventional,2854441.0,0.044,125.595404
2020,Oklahoma,OK,Natural Gas,43758891.0,0.008191126279863481,358.4346020477816
2020,Oklahoma,OK,Petroleum,26452.0,0.020409556313993174,0.5398735836177474
2020,Oklahoma,OK,Solar Thermal and Photovoltaic,63297.0,0.165,10.444005
2020,Oklahoma,OK,Other Biomass,77358.0,0.076,5.879208
2020,Oklahoma,OK,Wind,29416977.0,0.123,3618.288171
2020,Oregon,OR,Coal,1630145.0,0.0065513119394555045,10.679588401543693
2020,Oregon,OR,Geothermal,192101.0,0.071,13.639170999999997
2020,Oregon,OR,Hydroelectric Conventional,31920643.0,0.044,1404.508292
2020,Oregon,OR,Natural Gas,19019913.0,0.008191126279863481,155.7945092150171
2020,Oregon,OR,Petroleum,2339.0,0.020409556313993174,0.04773795221843004
2020,Oregon,OR,Solar Thermal and Photovoltaic,1077902.0,0.165,177.85383
2020,Oregon,OR,Other Biomass,329362.0,0.076,25.031512
2020,Oregon,OR,Wind,8777254.0,0.123,1079.602242
2020,Pennsylvania,PA,Coal,23458271.0,0.0065513119394555045,153.68245088128282
2020,Pennsylvania,PA,Hydroelectric Conventional,2672457.0,0.044,117.588108
2020,Pennsylvania,PA,Natural Gas,120766860.0,0.008191126279863481,989.2166006825938
